episode,step,height_above_pad,horizontal_error,cam_u,cam_v,corners_in_frame,fully_in_frame,centre_in_frame,px_per_cell,loss_cause,aruco_detected,aruco_pos_err
0,58,0.16017,0.14266,-0.7905,-0.5456,1,False,True,18.47,too_close,False,nan
0,59,0.15459,0.14116,-0.7977,-0.5681,1,False,True,18.63,too_close,False,nan
0,60,0.14847,0.13973,-0.8978,-0.6213,1,False,True,21.52,too_close,False,nan
0,61,0.14192,0.13806,-0.9813,-0.6697,1,False,True,24.33,too_close,False,nan
0,62,0.13509,0.13589,-0.9447,-0.6792,1,False,True,23.21,too_close,False,nan
0,63,0.12893,0.1334,-0.9174,-0.687,1,False,True,23.26,too_close,False,nan
0,64,0.12292,0.13085,-1.0059,-0.7326,1,False,False,25.77,too_close,False,nan
0,65,0.11638,0.12811,-1.0819,-0.7767,1,False,False,28.87,too_close,False,nan
0,66,0.10949,0.12501,-1.0263,-0.7884,1,False,False,28.4,lateral,False,nan
0,67,0.10338,0.12182,-0.9858,-0.8098,1,False,True,29.76,lateral,False,nan
0,68,0.09746,0.11884,-1.0786,-0.8835,1,False,False,32.05,lateral,False,nan
0,69,0.09133,0.11592,-1.1559,-0.9581,1,False,False,34.99,lateral,False,nan
0,70,0.08508,0.11291,-1.1211,-1.0568,1,False,False,36.86,lateral,False,nan
0,71,0.07906,0.10994,-1.1071,-1.1469,1,False,False,39.23,lateral,False,nan
0,72,0.07308,0.10709,-1.2426,-1.2523,1,False,False,45.36,lateral,False,nan
0,73,0.06693,0.10427,-1.3758,-1.3586,1,False,False,51.52,lateral,False,nan
0,74,0.06082,0.10138,-1.4297,-1.5121,0,False,False,57.36,lateral,False,nan
0,75,0.05487,0.09848,-1.5714,-1.7026,0,False,False,66.15,lateral,False,nan
0,76,0.04855,0.09556,-1.9172,-1.9414,0,False,False,82.7,lateral,False,nan
0,77,0.04229,0.09253,-2.1996,-2.1287,0,False,False,93.15,lateral,False,nan
0,78,0.03671,0.08947,-2.3036,-2.256,0,False,False,98.64,lateral,False,nan
0,79,0.03081,0.08668,-2.846,-2.7655,0,False,False,158.11,lateral,False,nan
0,80,0.02447,0.08425,-4.4898,-4.1269,0,False,False,305.62,lateral,False,nan
0,81,0.01859,0.08203,-7.8203,-6.7655,0,False,False,380.15,lateral,False,nan
0,82,0.01333,0.08005,-52.2452,-43.6394,0,False,False,3473.56,behind,False,nan
0,83,0.01457,0.07938,-21.5166,-18.5751,0,False,False,953.92,behind,False,nan
1,1,0.4974,0.13959,0.1131,0.2727,4,True,True,5.55,,True,0.02127540567477397
1,2,0.49178,0.13371,0.1012,0.2722,4,True,True,5.6,,True,0.02507009272346393
1,3,0.48508,0.12776,0.0902,0.2607,4,True,True,5.7,,True,0.02058112944058374
1,4,0.47823,0.12179,0.0778,0.2362,4,True,True,5.75,,True,0.014361744790067152
1,5,0.47114,0.11592,0.083,0.2197,4,True,True,5.88,,True,0.017200276833012448
1,6,0.4637,0.11025,0.0797,0.1985,4,True,True,6.07,,True,0.0190882050329082
1,7,0.45625,0.10485,0.0892,0.1793,4,True,True,6.05,,True,0.016931693759777405
1,8,0.4491,0.09981,0.0936,0.196,4,True,True,6.11,,True,0.015315219726080255
1,9,0.44179,0.09494,0.0543,0.21,4,True,True,6.29,,True,0.007587759155734259
1,10,0.43447,0.09015,0.0225,0.1843,4,True,True,6.48,,True,0.011319091779486992
1,11,0.42725,0.08565,0.0352,0.1597,4,True,True,6.44,,True,0.00948076979159412
1,12,0.42026,0.08162,0.0432,0.1705,4,True,True,6.52,,True,0.010985215131317788
1,13,0.41315,0.0779,0.0425,0.1794,4,True,True,6.73,,True,0.007389203969983486
1,14,0.40561,0.07434,0.0741,0.1517,4,True,True,6.97,,True,0.010597252917332798
1,15,0.39818,0.071,0.1072,0.127,4,True,True,6.98,,True,0.010315516395985897
1,16,0.39104,0.06791,0.103,0.1395,4,True,True,7.12,,True,0.008528962231810029
1,17,0.38384,0.06493,0.0822,0.1515,4,True,True,7.21,,True,0.009655073104943186
1,18,0.37645,0.06198,0.0866,0.1264,4,True,True,7.45,,True,0.01200313919968326
1,19,0.36921,0.0592,0.091,0.1034,4,True,True,7.54,,True,0.006937330306991289
1,20,0.36195,0.0567,0.0991,0.1201,4,True,True,7.84,,True,0.010855281752504395
1,21,0.35445,0.05433,0.0973,0.1361,4,True,True,7.91,,True,0.008131331606238995
1,22,0.34699,0.05189,0.0698,0.1145,4,True,True,7.98,,True,0.009805391838557316
1,23,0.33955,0.0496,0.0591,0.094,4,True,True,8.29,,True,0.011536321008327709
1,24,0.33213,0.04769,0.085,0.1114,4,True,True,8.71,,True,0.008618647531616678
1,25,0.32474,0.04593,0.1019,0.1276,4,True,True,8.81,,True,0.00809240711097995
1,26,0.31744,0.04404,0.0822,0.1062,4,True,True,8.83,,True,0.006398694686864345
1,27,0.31013,0.0422,0.0707,0.086,4,True,True,9.22,,True,0.007219351953544463
1,28,0.30285,0.04063,0.0955,0.1039,4,True,True,9.68,,True,0.012848425965372
1,29,0.29564,0.03913,0.111,0.1213,4,True,True,9.8,,True,0.008014156067262189
1,30,0.28857,0.03742,0.0888,0.1009,4,True,True,9.8,,True,0.007286157080873631
1,31,0.28154,0.03572,0.0738,0.0814,4,True,True,10.22,,True,0.004608174377380587
1,32,0.27444,0.0343,0.059,0.0981,4,True,True,10.67,,True,0.0070179811466589675
1,33,0.26726,0.03314,0.008,0.1116,4,True,True,10.74,,True,0.008126885087101918
1,34,0.25989,0.03227,-0.039,0.1278,4,True,True,10.9,,True,0.0072497806418381355
1,35,0.25241,0.03167,-0.0417,0.1383,4,True,True,11.48,,True,0.005746255530625273
1,36,0.24493,0.03126,-0.0052,0.1112,4,True,True,11.98,,True,0.006981262374296275
1,37,0.23797,0.03117,0.0243,0.0893,4,True,True,12.04,,True,0.006153709345348501
1,38,0.23119,0.03155,0.0187,0.1063,4,True,True,12.28,,True,0.006596125629534164
1,39,0.22398,0.03235,0.0238,0.1195,4,True,True,12.85,,True,0.010097835107538162
1,40,0.2165,0.03352,0.0694,0.1393,4,True,True,13.56,,True,0.005189365562579404
1,41,0.2092,0.03487,0.1056,0.1575,4,True,True,13.81,,True,0.006867884561540154
1,42,0.20207,0.03615,0.1031,0.1749,4,True,True,14.15,,True,0.005859194409991634
1,43,0.19474,0.03734,0.1125,0.1798,4,True,True,14.85,,True,0.005926417349223654
1,44,0.1873,0.03845,0.1616,0.1914,4,True,True,15.85,,True,0.006191595995668271
1,45,0.18014,0.03931,0.1968,0.2043,3,False,True,16.34,tilt,False,nan
1,46,0.17315,0.03973,0.1892,0.2196,2,False,True,17.17,tilt,False,nan
1,47,0.16594,0.03975,0.1718,0.2233,2,False,True,17.63,too_close,False,nan
1,48,0.15853,0.03951,0.1768,0.2349,1,False,True,18.59,too_close,False,nan
1,49,0.15125,0.03904,0.1657,0.2476,1,False,True,19.61,too_close,False,nan
1,50,0.14388,0.03837,0.157,0.2615,1,False,True,21.17,too_close,False,nan
1,51,0.13649,0.03757,0.1746,0.263,1,False,True,22.16,too_close,False,nan
1,52,0.12913,0.03662,0.1743,0.266,1,False,True,23.0,too_close,False,nan
1,53,0.12187,0.0356,0.1713,0.2696,1,False,True,24.56,too_close,False,nan
1,54,0.1145,0.0346,0.2088,0.2791,1,False,True,26.62,too_close,False,nan
1,55,0.10726,0.03352,0.2528,0.2752,0,False,True,28.86,too_close,False,nan
1,56,0.10019,0.03226,0.2558,0.2749,0,False,True,31.88,too_close,False,nan
1,57,0.09303,0.03089,0.2505,0.2824,0,False,True,34.2,too_close,False,nan
1,58,0.08564,0.02952,0.2547,0.3079,0,False,True,37.0,too_close,False,nan
1,59,0.07863,0.02818,0.2372,0.3261,0,False,True,41.26,too_close,False,nan
1,60,0.07164,0.02696,0.2361,0.3456,0,False,True,46.45,too_close,False,nan
1,61,0.06437,0.02599,0.2617,0.4186,0,False,True,51.1,too_close,False,nan
1,62,0.05707,0.02508,0.2811,0.5079,0,False,True,64.2,too_close,False,nan
1,63,0.04986,0.02404,0.3078,0.5779,0,False,True,74.9,too_close,False,nan
1,64,0.04263,0.02284,0.3715,0.687,0,False,True,93.13,too_close,False,nan
1,65,0.03553,0.02144,0.4569,0.8502,0,False,True,128.96,too_close,False,nan
1,66,0.02887,0.0198,0.4887,1.0296,0,False,False,166.86,lateral,False,nan
1,67,0.02211,0.01822,0.5538,1.5097,0,False,False,451.49,lateral,False,nan
1,68,0.0154,0.01703,1.2869,4.2026,0,False,False,6213.51,lateral,False,nan
1,69,0.01344,0.01643,3.5397,10.7687,0,False,False,3533.83,behind,False,nan
2,1,0.49743,0.12043,0.2587,0.0646,4,True,True,5.61,,True,0.02111494990615979
2,2,0.49185,0.11665,0.2622,0.0956,4,True,True,5.73,,True,0.014265003831705788
2,3,0.48529,0.11258,0.2708,0.1121,4,True,True,5.85,,True,0.015398055032659433
2,4,0.47825,0.10805,0.2766,0.1125,4,True,True,5.98,,True,0.014874471610081628
2,5,0.4713,0.10294,0.2402,0.0964,4,True,True,5.98,,True,0.012768630060591767
2,6,0.46462,0.09747,0.2046,0.0906,4,True,True,5.97,,True,0.012434821898956894
2,7,0.45796,0.09197,0.2091,0.0762,4,True,True,6.18,,True,0.01709897232445797
2,8,0.45096,0.08644,0.2122,0.0565,4,True,True,6.17,,True,0.016234794190901913
2,9,0.4441,0.08081,0.1745,0.0316,4,True,True,6.22,,True,0.016483994594944044
2,10,0.43754,0.07538,0.14,0.0179,4,True,True,6.28,,True,0.014555703674554976
2,11,0.43087,0.07047,0.1449,-0.0017,4,True,True,6.52,,True,0.013565647332410483
2,12,0.4238,0.06607,0.1459,-0.0228,4,True,True,6.52,,True,0.01714869740725775
2,13,0.41669,0.06211,0.1085,-0.0481,4,True,True,6.58,,True,0.013098514098133287
2,14,0.40974,0.0588,0.0785,-0.0639,4,True,True,6.76,,True,0.015397552670486881
2,15,0.40266,0.05635,0.0879,-0.0845,4,True,True,7.04,,True,0.01352082580758961
2,16,0.39529,0.05457,0.0908,-0.103,4,True,True,7.07,,True,0.013166615022496851
2,17,0.38771,0.05323,0.0998,-0.0818,4,True,True,7.13,,True,0.009602018533819768
2,18,0.38008,0.05222,0.1085,-0.0609,4,True,True,7.4,,True,0.011885170146885941
2,19,0.3726,0.0515,0.0819,-0.0764,4,True,True,7.68,,True,0.012154304562117295
2,20,0.36526,0.05123,0.0577,-0.0911,4,True,True,7.68,,True,0.011293233593870886
2,21,0.35787,0.05151,0.0715,-0.0694,4,True,True,7.71,,True,0.011630807908994723
2,22,0.35046,0.05237,0.0852,-0.0504,4,True,True,8.04,,True,0.008545632364962441
2,23,0.34322,0.05381,0.1057,-0.071,4,True,True,8.38,,True,0.01055991291429726
2,24,0.33612,0.05567,0.1613,-0.0952,4,True,True,8.51,,True,0.010773464323236724
2,25,0.32922,0.05745,0.2125,-0.085,4,True,True,8.65,,True,0.00765322334073321
2,26,0.32234,0.05887,0.2283,-0.0732,4,True,True,9.03,,True,0.008092023833751709
2,27,0.3154,0.05996,0.2053,-0.0992,4,True,True,9.34,,True,0.010074881208483944
2,28,0.30843,0.06086,0.1812,-0.1308,4,True,True,9.34,,True,0.010779263620715998
2,29,0.30155,0.06167,0.1916,-0.1681,4,True,True,9.52,,True,0.008752949651999128
2,30,0.29483,0.06225,0.2028,-0.194,4,True,True,10.05,,True,0.008604501408661739
2,31,0.288,0.0624,0.1728,-0.182,4,True,True,10.26,,True,0.008455514608432944
2,32,0.28128,0.06239,0.1399,-0.1827,4,True,True,10.16,,True,0.007622080363600098
2,33,0.27473,0.06249,0.1314,-0.2216,4,True,True,10.3,,True,0.0068675455955189675
2,34,0.26811,0.06258,0.1169,-0.2515,4,True,True,10.8,,True,0.007899388497159881
2,35,0.26133,0.0625,0.1051,-0.2455,4,True,True,11.17,,True,0.007338422206263226
2,36,0.2545,0.06233,0.08,-0.2472,4,True,True,11.15,,True,0.008089832063915251
2,37,0.24761,0.06222,0.064,-0.2411,4,True,True,11.27,,True,0.005853425245937282
2,38,0.2408,0.0623,0.0623,-0.2372,4,True,True,11.73,,True,0.007489073841050148
2,39,0.23407,0.06268,0.0732,-0.275,4,True,True,12.36,,True,0.0068297666465088076
2,40,0.22713,0.06313,0.1124,-0.3153,4,True,True,12.85,,True,0.006971258634748876
2,41,0.22026,0.06327,0.1485,-0.3164,4,True,True,13.28,,False,nan
2,42,0.21365,0.06296,0.1596,-0.3154,4,True,True,13.68,,False,nan
2,43,0.20692,0.06229,0.1302,-0.3074,4,True,True,14.15,,False,nan
2,44,0.19999,0.06146,0.0931,-0.2769,4,True,True,14.1,,False,nan
2,45,0.19339,0.06095,0.0969,-0.2618,4,True,True,14.69,,True,0.005822943879086501
2,46,0.18697,0.061,0.1517,-0.2825,3,False,True,15.31,too_close,False,nan
2,47,0.18031,0.0614,0.2016,-0.2987,2,False,True,16.38,too_close,False,nan
2,48,0.17375,0.06189,0.203,-0.3252,2,False,True,16.71,too_close,False,nan
2,49,0.16703,0.06243,0.2132,-0.3463,1,False,True,17.32,too_close,False,nan
2,50,0.16029,0.06296,0.2791,-0.3657,1,False,True,18.77,too_close,False,nan
2,51,0.15359,0.06327,0.3384,-0.3787,1,False,True,20.45,too_close,False,nan
2,52,0.14697,0.06313,0.3407,-0.4034,1,False,True,21.06,too_close,False,nan
2,53,0.14021,0.06252,0.3495,-0.42,1,False,True,22.18,too_close,False,nan
2,54,0.13339,0.06147,0.3656,-0.3778,1,False,True,22.71,too_close,False,nan
2,55,0.12686,0.06024,0.3545,-0.341,1,False,True,23.79,too_close,False,nan
2,56,0.12035,0.0592,0.3542,-0.3679,1,False,True,24.97,too_close,False,nan
2,57,0.11372,0.05845,0.4034,-0.3984,1,False,True,27.19,too_close,False,nan
2,58,0.10723,0.05779,0.4665,-0.4236,1,False,True,29.56,too_close,False,nan
2,59,0.10053,0.057,0.4928,-0.4957,1,False,True,32.85,too_close,False,nan
2,60,0.09346,0.05586,0.5094,-0.5918,1,False,True,38.18,too_close,False,nan
2,61,0.08656,0.05414,0.5142,-0.6357,0,False,True,42.09,too_close,False,nan
2,62,0.07986,0.05182,0.5429,-0.5989,0,False,True,42.72,too_close,False,nan
2,63,0.0734,0.04919,0.5684,-0.5625,0,False,True,45.55,too_close,False,nan
2,64,0.06706,0.04651,0.5971,-0.6051,0,False,True,50.22,too_close,False,nan
2,65,0.06056,0.04382,0.6986,-0.6634,0,False,True,60.16,too_close,False,nan
2,66,0.05381,0.04087,0.8323,-0.6629,0,False,True,74.34,too_close,False,nan
2,67,0.04722,0.03753,0.9136,-0.6773,0,False,True,95.99,too_close,False,nan
2,68,0.04096,0.03386,0.9127,-0.7894,0,False,True,100.56,too_close,False,nan
2,69,0.03467,0.03003,0.9413,-0.9424,0,False,True,121.07,too_close,False,nan
2,70,0.02842,0.02616,1.121,-1.0864,0,False,False,190.11,lateral,False,nan
2,71,0.02209,0.02238,1.4816,-1.4762,0,False,False,641.88,lateral,False,nan
2,72,0.01597,0.01888,2.6716,-3.4528,0,False,False,1291.49,lateral,False,nan
2,73,0.0131,0.0163,6.2868,-11.7696,0,False,False,13206.15,behind,False,nan
3,1,0.49895,0.29392,-0.0024,-0.6269,4,True,True,5.6,,True,0.01764672987927184
3,2,0.49584,0.29379,0.0607,-0.7044,3,False,True,5.88,tilt,False,nan
3,3,0.4907,0.29325,0.0997,-0.7862,2,False,True,6.28,tilt,False,nan
3,4,0.48422,0.29177,0.1101,-0.8153,2,False,True,6.48,tilt,False,nan
3,5,0.47715,0.28908,0.1131,-0.7816,2,False,True,6.43,tilt,False,nan
3,6,0.47058,0.28519,0.0741,-0.7515,2,False,True,6.36,tilt,False,nan
3,7,0.46471,0.28027,0.0102,-0.7815,2,False,True,6.56,tilt,False,nan
3,8,0.45829,0.27429,-0.0146,-0.8064,2,False,True,6.81,tilt,False,nan
3,9,0.45095,0.2671,0.0283,-0.7712,2,False,True,6.77,tilt,False,nan
3,10,0.44341,0.25876,0.0587,-0.6794,3,False,True,6.53,tilt,False,nan
3,11,0.43597,0.24973,0.0338,-0.5969,4,True,True,6.52,,True,0.021756685464904137
3,12,0.42862,0.24058,-0.0166,-0.5661,4,True,True,6.56,,True,0.023411357821630976
3,13,0.42155,0.23151,-0.0413,-0.5743,4,True,True,6.62,,True,0.02077998155234182
3,14,0.41475,0.22245,-0.0336,-0.5674,4,True,True,6.97,,True,0.018131231907440655
3,15,0.40763,0.21336,-0.0129,-0.5155,4,True,True,6.96,,True,0.011513875166429054
3,16,0.40006,0.20449,-0.0142,-0.4708,4,True,True,6.81,,True,0.01783819851597276
3,17,0.39235,0.19613,-0.006,-0.4679,4,True,True,7.1,,True,0.011617277779336195
3,18,0.3846,0.18828,0.0582,-0.4591,4,True,True,7.26,,True,0.01522127409214002
3,19,0.37703,0.18089,0.1328,-0.4413,4,True,True,7.37,,True,0.014229873867172997
3,20,0.36971,0.17393,0.1666,-0.4547,4,True,True,7.78,,True,0.011669436876465013
3,21,0.3622,0.16718,0.1431,-0.4652,4,True,True,7.87,,True,0.013769397902369066
3,22,0.35448,0.16044,0.1188,-0.4326,4,True,True,7.84,,True,0.010375774825385311
3,23,0.34663,0.15389,0.1031,-0.4029,4,True,True,7.98,,True,0.008951030016040728
3,24,0.33905,0.14774,0.0911,-0.4193,4,True,True,8.29,,True,0.011479279245489481
3,25,0.33152,0.14184,0.0979,-0.4396,4,True,True,8.42,,True,0.012766583462044168
3,26,0.3238,0.13594,0.1009,-0.4195,4,True,True,8.83,,True,0.00903016455996705
3,27,0.3159,0.1301,0.0836,-0.4018,4,True,True,8.89,,True,0.009029150296186872
3,28,0.30822,0.12444,0.0685,-0.3806,4,True,True,9.01,,True,0.008814679753409459
3,29,0.30056,0.11908,0.0363,-0.3663,4,True,True,9.33,,True,0.009381207983699888
3,30,0.29272,0.11412,0.0129,-0.3631,4,True,True,9.73,,True,0.011614582978270067
3,31,0.28484,0.10957,0.0062,-0.3792,4,True,True,9.84,,True,0.008810032626124386
3,32,0.27713,0.10529,0.0065,-0.3921,4,True,True,10.08,,True,0.007844412234224956
3,33,0.26944,0.10112,0.0271,-0.3665,4,True,True,10.42,,True,0.008215671869746045
3,34,0.26171,0.09716,0.0439,-0.3494,4,True,True,10.86,,True,0.007977373907244569
3,35,0.25396,0.09355,0.0389,-0.3292,4,True,True,11.08,,True,0.008528244754440199
3,36,0.24667,0.09046,0.0397,-0.319,4,True,True,11.45,,True,0.009398418858062325
3,37,0.23936,0.08795,0.0659,-0.3313,4,True,True,11.84,,True,0.007842236141255848
3,38,0.23159,0.08592,0.0891,-0.3429,4,True,True,12.3,,True,0.007185058024259907
3,39,0.22366,0.08427,0.089,-0.3297,4,True,True,12.8,,True,0.006208937918937065
3,40,0.21609,0.08315,0.0934,-0.3279,4,True,True,13.3,,True,0.0060289769843690525
3,41,0.2085,0.08264,0.083,-0.3739,4,True,True,13.72,,False,nan
3,42,0.20071,0.08251,0.0386,-0.4179,2,False,True,14.23,too_close,False,nan
3,43,0.19324,0.08257,0.0163,-0.4638,2,False,True,14.88,too_close,False,nan
3,44,0.18604,0.08262,0.0303,-0.5026,2,False,True,15.89,too_close,False,nan
3,45,0.17862,0.08249,0.0328,-0.4989,2,False,True,16.13,too_close,False,nan
3,46,0.17125,0.08231,0.0369,-0.5013,2,False,True,16.76,too_close,False,nan
3,47,0.16394,0.08223,0.0882,-0.5494,2,False,True,17.96,too_close,False,nan
3,48,0.15655,0.08208,0.1326,-0.5919,2,False,True,19.51,too_close,False,nan
3,49,0.14919,0.08166,0.1165,-0.6422,2,False,True,20.68,too_close,False,nan
3,50,0.14179,0.08086,0.1109,-0.6843,1,False,True,22.24,too_close,False,nan
3,51,0.13439,0.0796,0.1728,-0.6683,1,False,True,22.87,too_close,False,nan
3,52,0.12708,0.07803,0.2304,-0.6577,1,False,True,24.64,too_close,False,nan
3,53,0.11982,0.07634,0.2273,-0.7043,1,False,True,26.02,too_close,False,nan
3,54,0.11251,0.07447,0.2318,-0.745,1,False,True,27.79,too_close,False,nan
3,55,0.10519,0.07235,0.2595,-0.787,0,False,True,30.9,too_close,False,nan
3,56,0.09797,0.06993,0.2752,-0.8265,0,False,True,34.14,too_close,False,nan
3,57,0.09075,0.06716,0.2662,-0.8909,0,False,True,37.6,too_close,False,nan
3,58,0.08345,0.06398,0.2703,-0.952,0,False,True,42.63,too_close,False,nan
3,59,0.07611,0.06032,0.2891,-0.9333,0,False,True,44.65,too_close,False,nan
3,60,0.0688,0.05644,0.2718,-0.9245,0,False,True,48.84,too_close,False,nan
3,61,0.06145,0.05266,0.2413,-1.0205,0,False,False,55.38,lateral,False,nan
3,62,0.05404,0.04899,0.2638,-1.1462,0,False,False,65.37,lateral,False,nan
3,63,0.04666,0.0453,0.3222,-1.2103,0,False,False,83.5,lateral,False,nan
3,64,0.03944,0.04181,0.3285,-1.3273,0,False,False,115.9,lateral,False,nan
3,65,0.03215,0.03881,0.2952,-1.7229,0,False,False,159.68,lateral,False,nan
3,66,0.0249,0.03629,0.2371,-2.7086,0,False,False,218.63,lateral,False,nan
3,67,0.01771,0.03402,0.1496,-5.9557,0,False,False,1156.67,lateral,False,nan
3,68,0.01304,0.03216,0.3365,-24.2754,0,False,False,6823.14,behind,False,nan
3,69,0.01308,0.03103,-0.958,-27.7561,0,False,False,3351.09,behind,False,nan
4,1,0.49728,0.18658,-0.3758,-0.1103,4,True,True,5.62,,True,0.019255805898600147
4,2,0.49151,0.185,-0.413,-0.1222,4,True,True,5.87,,True,0.020790956075609057
4,3,0.48486,0.1832,-0.449,-0.1538,4,True,True,6.14,,True,0.016939995483633785
4,4,0.47776,0.18081,-0.4397,-0.181,4,True,True,6.44,,True,0.017422048209545044
4,5,0.47041,0.17776,-0.423,-0.1894,4,True,True,6.41,,True,0.020115012967427237
4,6,0.46309,0.17411,-0.4424,-0.2133,4,True,True,6.48,,True,0.016566743038157937
4,7,0.45586,0.16964,-0.4612,-0.2654,4,True,True,6.83,,True,0.012103789056800032
4,8,0.44823,0.16407,-0.4456,-0.2942,4,True,True,7.22,,True,0.016783371846970135
4,9,0.44009,0.15732,-0.3803,-0.2826,4,True,True,7.16,,True,0.019747002819123945
4,10,0.43221,0.14968,-0.3053,-0.2471,4,True,True,6.78,,True,0.010757919436073914
4,11,0.42455,0.14172,-0.2704,-0.2159,4,True,True,6.63,,True,0.01467415434689678
